year,pkd,CF_dyn,CF_to_TC,DEBT_to_GS,GS_dyn,NP_dyn,NP_to_GS,NP_to_TC,STL_to_GS,growth,profit,cash,debt_burden,g_med,p_med,growth_high,profit_high,group
2009,62.0,0.0083237491141858,0.1477656941091548,0.2590195443371331,0.0570969477467913,0.0711534900944268,0.0877633047049159,0.0984923031873418,0.2159972754585717,0.04552472898513463,0.09312780394612885,0.0780447216116703,0.23750840989785238,0.06639519492105467,0.02660061176918215,False,True,Cash cow
2010,10.1,0.1307901248888374,0.0544180456765954,0.180000117227057,0.0097259139256504,1.394731521914928,0.0267036472944446,0.0275510472272765,0.1325100837812759,0.5117491869098053,0.02712734726086055,0.09260408528271641,0.15625510050416647,0.16623301527788142,0.02796802502443045,True,False,Question mark
2010,22.2,-0.034118479699102,0.1153523454359702,0.3433976538980365,0.1283538488231708,-0.0328435242935039,0.0487242893712627,0.0515948421836421,0.2529490455228994,0.02046394827685497,0.0501595657774524,0.0406169328684341,0.29817334971046794,0.16623301527788142,0.02796802502443045,False,True,Cash cow
2010,29.3,0.2888288358132915,0.1049638154949913,0.3135895155018001,0.2318506520854188,0.9345066976573488,0.0535626810258069,0.0570550031986863,0.251295891801767,0.4850620618520198,0.0553088421122466,0.1968963256541414,0.28244270365178353,0.16623301527788142,0.02796802502443045,True,True,Star
2010,35.1,0.1289593417475925,0.1511141676268766,0.2561224509257553,-0.0146864798602212,0.1520120852137743,0.0837180046147584,0.0927694709870056,0.1849929184170363,0.0887616490337152,0.08824373780088199,0.14003675468723453,0.2205576846713958,0.16623301527788142,0.02796802502443045,False,True,Cash cow
2010,41.2,-0.0578047439117069,0.0877763659971974,0.4247095590996042,0.0467553528040474,-0.0288068414890235,0.0553520320992643,0.0592775953959187,0.3305358728477723,-0.013285410865561,0.0573148137475915,0.01498581104274525,0.37762271597368824,0.16623301527788142,0.02796802502443045,False,True,Cash cow
2010,45.1,0.2523127192864987,0.0417463363834603,0.2107756087179471,0.1066727167522567,0.6257127984288859,0.0238538139543119,0.0245374989911081,0.1800285520162952,0.3282327448225471,0.02419565647271,0.1470295278349795,0.19540208036712114,0.16623301527788142,0.02796802502443045,True,False,Question mark
2010,46.3,0.0958250165801084,0.0313118773018962,0.1731772150750963,0.1210174884155135,0.0973611318438905,0.0178190312960411,0.0181705562158649,0.136833602048188,0.1047345456131708,0.017994793755953,0.0635684469410023,0.15500540856164216,0.16623301527788142,0.02796802502443045,False,False,Dog
2010,46.4,0.2503480145233279,0.0457134477172986,0.2677116195772497,-0.0068567605565862,0.6745879388694753,0.0283195943317947,0.0292922483948244,0.2410081645215579,0.30602639761207234,0.028805921363309547,0.14803073112031323,0.2543598920494038,0.16623301527788142,0.02796802502443045,True,True,Star
2010,46.7,-0.0082554289241035,0.0379726874557359,0.2162164679705822,0.0782034447400905,0.4287510300176573,0.0190975197600428,0.019537908072137,0.1823852756927446,0.16623301527788142,0.0193177139160899,0.014858629265816199,0.1993008718316634,0.16623301527788142,0.02796802502443045,True,False,Question mark
2010,46.9,-0.0580102544094117,0.0496950765557951,0.2441174638707058,-0.0669990655245084,0.0447352927091051,0.0296514025124501,0.0307800957422598,0.2115127302737544,-0.026758009074938336,0.03021574912735495,-0.0041575889268083005,0.22781509707223008,0.16623301527788142,0.02796802502443045,False,True,Cash cow
2010,47.1,0.2011032572763051,0.0420176600796493,0.2092123673916627,0.0472115581776049,0.4600428272498553,0.0174424129768805,0.0178005415376576,0.1809857165020628,0.2361192142345884,0.01762147725726905,0.1215604586779772,0.19509904194686276,0.16623301527788142,0.02796802502443045,True,False,Question mark
2010,47.4,1.1574485540438912,0.037437849752704,0.2666343646893242,0.8826355420705474,1.3719498790943063,0.0248955953946609,0.0256015716849939,0.2600678341524192,1.137344658402915,0.0252485835398274,0.5974432018982976,0.2633510994208717,0.16623301527788142,0.02796802502443045,True,False,Question mark
2010,49.4,0.0052905312290671,0.0849310249244574,0.2761195122563443,0.0977209330271258,0.153559312119794,0.0275014712075615,0.0284345788412994,0.2023544899023564,0.08552359212532896,0.02796802502443045,0.04511077807676225,0.23923700107935036,0.16623301527788142,0.02796802502443045,False,True,Cash cow
2010,52.2,0.3213641464142152,0.1118163974465456,0.6916449075063402,0.4234012581688293,-0.1320585069334514,0.0264846690179569,0.0274596911030152,0.2408030917393507,0.20423563254986435,0.02697218006048605,0.21659027193038038,0.46622399962284544,0.16623301527788142,0.02796802502443045,True,False,Question mark
2010,62.0,0.124678122713735,0.1413086433692768,0.2674449375208361,0.1694547958983212,0.1420842480078821,0.0857092452039637,0.0956461066549702,0.2269401748871768,0.1454057222066461,0.09067767592946695,0.1329933830415059,0.24719255620400643,0.16623301527788142,0.02796802502443045,False,True,Cash cow
2011,10.1,-0.0952706601414742,0.0413572727157274,0.1791252078256161,0.1754508056654935,-0.2921496289667631,0.0160807977281632,0.0163821105250766,0.1334834517204959,-0.0706564944809146,0.0162314541266199,-0.0269566937128734,0.156304329773056,-0.007734498943340398,0.0214471570139286,False,False,Dog
2011,22.2,0.1563024592273101,0.1105504855847518,0.3367655787468623,0.2040362820629528,0.1064241295236008,0.0447741735505581,0.0473141130024249,0.2494102768256696,0.15558762360462122,0.0460441432764915,0.13342647240603095,0.29308792778626597,-0.007734498943340398,0.0214471570139286,True,True,Star
2011,29.3,0.2818040027842465,0.1110798133952817,0.3393886560382241,0.2098201565104511,0.1865163743290991,0.0525309466436695,0.0558909355071365,0.2632339192327728,0.22604684454126556,0.054210941075403,0.19644190808976408,0.3013112876354984,-0.007734498943340398,0.0214471570139286,True,True,Star
2011,35.1,0.2397642334594474,0.1694784507214269,0.2630388358757563,0.1266798876559214,0.3146201239143371,0.0976829131382572,0.1103254112713585,0.1641205872678109,0.22702141500990194,0.10400416220480785,0.20462134209043714,0.21357971157178363,-0.007734498943340398,0.0214471570139286,True,True,Star
2011,41.2,0.0714950914184355,0.0857332953859636,0.3947233401928145,0.0872746358989364,-0.052103059275027,0.0482564571612798,0.0512192758934497,0.3015604216053293,0.03555555601411497,0.04973786652736475,0.07861419340219955,0.34814188089907194,-0.007734498943340398,0.0214471570139286,True,True,Star
2011,45.1,-0.150550926480401,0.0360390851246925,0.2320649510109935,-0.0267588357970904,-0.4058872757704763,0.0145615032665283,0.0148155299564426,0.1956294443441651,-0.1943990126826559,0.01468851661148545,-0.05725592067785425,0.21384719767757931,-0.007734498943340398,0.0214471570139286,False,False,Dog
