pkd_code,target,n_train,n_test,mae,rmse,r2,n_features_used,missing_features
29.3,29.3_TC,4,2,29040.1178125,30297.67324710563,-120.37815547768257,6,
29.3,29.3_EN_upadlosci,4,2,0.7588393688201904,0.8051354653686573,0.0,6,
29.3,29.3_Średni CF na firmę,4,2,5.638661198824375,5.673123137769374,-65.68820295035013,6,
29.3,29.3_Marża CF (CF Margin),4,2,0.007656127691199888,0.0105995268960881,-841.2358063210532,6,
29.3,29.3_Udział działalności fin. w NP,4,2,0.13011225706259266,0.17470352792751695,-0.10665162863269662,6,
29.3,29.3_Relacja CF do NP,4,2,0.689241054100783,0.8966915883609946,-63.4835842157206,6,
29.3,29.3_GS_dyn,4,2,0.05320066128035318,0.07113191283754183,0.11015269008178497,6,
29.3,29.3_GS_I_dyn,4,2,0.09275325063627027,0.10864663005262565,-1.8611903383496982,6,
29.3,29.3_NP_dyn,4,2,0.49000692165659787,0.5025136082537625,-12.215353346561638,6,
29.3,29.3_CF_dyn,4,2,0.15796422561139414,0.18511503500784698,-1.2423590829359696,6,
29.3,29.3_EN_dyn,4,2,0.01782317258256627,0.022923044978169074,-1.6939992248679654,6,
29.3,29.3_DEBT_to_GS,4,2,0.0648543130192788,0.06502135185683919,-60.86762374526785,6,
29.3,29.3_LTL_to_GS,4,2,0.031673338292403014,0.03201846066865879,-63.33140385620392,6,
29.3,29.3_STL_to_GS,4,2,0.03295242444177485,0.03295243590000518,-58.42803047749501,6,
29.3,29.3_STC_to_GS_I,4,2,0.007097432205296225,0.008990035590944653,-3911.6228885795285,6,
29.3,29.3_LTC_to_GS_I,4,2,0.03284725507701483,0.03344000735556397,-32.92344653786223,6,
29.3,29.3_NWC_to_GS,4,2,0.028815858153312567,0.029044667194528542,-71.19354160460618,6,
29.3,29.3_C_to_GS,4,2,0.011010958426079177,0.011386231363103152,-136.47085006645398,6,
29.3,29.3_INV_to_GS_I,4,2,0.009351717484949243,0.00976776570637773,-494.88530473048144,6,
29.3,29.3_REC_to_GS_I,4,2,0.013508998546251913,0.014942924397189661,-2.179508670608983,6,
29.3,29.3_REC_to_STL,4,2,0.019993833937571148,0.02609012569882299,-1.3780911888595249,6,
29.3,29.3_INV_to_STL,4,2,0.028541844564862112,0.02976473106886951,-14.509167547951435,6,
29.3,29.3_NWC_to_STL,4,2,0.09801907129753193,0.09883679185418541,-57.06172060477284,6,
29.3,29.3_CF_to_TC,4,2,0.008990979498635636,0.012498835049137881,-262.8006342620159,6,
29.3,29.3_OFE_to_GS,4,2,0.003001631041309342,0.0031685001767492575,-2.269133616035485,6,
29.3,29.3_OFE_to_NP,4,2,0.013665499287353444,0.01901325802416418,0.945772147794648,6,
29.3,29.3_PPO_to_GS_I,4,2,0.0032281770322013306,0.00329908251859978,-3.275554319524532,6,
35.1,35.1_CF,5,2,6704.603671874998,9354.330441867123,-12.356199835337813,9,
35.1,35.1_EN,5,2,23.084125518798828,25.049033944695353,-29.985387802124023,9,
35.1,35.1_GS,5,2,146262.6996875,146393.78148992916,-8.620774348368924,9,
35.1,35.1_GS_I,5,2,146027.1628125,146494.1694205042,-8.142954369095758,9,
35.1,35.1_LTC,5,2,16150.809687499997,17768.250642657174,-10.768798192415668,9,
35.1,35.1_LTL,5,2,7056.492109375002,9530.225219150734,-3.079601455946589,9,
35.1,35.1_NP,5,2,10417.6182421875,12665.62071228381,-1.2158523851192906,9,
35.1,35.1_PEN,5,2,4.894195556640625,4.9001082350007,-1.6678955554962158,9,
35.1,35.1_PNPM,5,2,145117.68156250002,145591.40972186907,-8.091015604012396,9,
35.1,35.1_STC,5,2,12566.818085937499,14004.950288043428,-56.84482440434141,9,
35.1,35.1_STL,5,2,11414.345156250005,14278.356851344319,-2.3249891482217273,9,
35.1,35.1_TC,5,2,151686.491875,152488.7634613124,-6.167110680087073,9,
35.1,35.1_EN_upadlosci,5,2,4.213850498199463,4.416383503838199,-18.50444325297417,9,
35.1,35.1_Średni CF na firmę,5,2,29.573892743502313,32.00061256769429,-8.909015480014277,9,
35.1,35.1_Marża CF (CF Margin),5,2,0.018264718143233438,0.023399376030856043,-1.1824562325433479,9,
35.1,35.1_Udział działalności fin. w NP,5,2,0.774589965143867,1.031040368455484,-67.39416770815046,9,
35.1,35.1_Relacja CF do NP,5,2,1.4995692032474834,1.8715408887121276,0.7991541662734052,9,
35.1,35.1_GS_dyn,5,2,0.24391829891429986,0.3438757635031598,-0.39620223816345246,9,
35.1,35.1_GS_I_dyn,5,2,0.27667935325983295,0.3430672130223666,-0.10270453532357182,9,
35.1,35.1_NP_dyn,5,2,0.932712531525234,1.2241828311574203,-233.49445254520293,9,
35.1,35.1_CF_dyn,5,2,0.6806991554202184,0.7327392461479806,-35.92239267834948,9,
35.1,35.1_EN_dyn,5,2,0.028587712762806604,0.030230704446520613,-22.861904732937354,9,
35.1,35.1_DEBT_to_GS,5,2,0.13272662096357035,0.13282418018948958,-10.084966735203183,9,
35.1,35.1_LTL_to_GS,5,2,0.059574695831559166,0.06192801075110923,-3.020700432035091,9,
35.1,35.1_STL_to_GS,5,2,0.05795476727220901,0.06757201661383026,-55.24474439286759,9,
35.1,35.1_STC_to_GS_I,5,2,0.019128963303826435,0.019981195017535876,-0.9086768758808128,9,
35.1,35.1_LTC_to_GS_I,5,2,0.05170697313988175,0.052877828658826245,-2.058890986805139,9,
35.1,35.1_NWC_to_GS,5,2,0.0402498072854757,0.04428524449839452,-51.09849275865966,9,
35.1,35.1_C_to_GS,5,2,0.02188476836406302,0.02241711558332017,-9.826808261822473,9,
35.1,35.1_INV_to_GS_I,5,2,0.013619589173375876,0.0158922273111625,-6.509319325324482,9,
35.1,35.1_REC_to_GS_I,5,2,0.042246897749022516,0.0486734951610447,-12379.332453216522,9,
35.1,35.1_REC_to_STL,5,2,0.036650736286319985,0.04621005894245283,-1.615773948026141,9,
35.1,35.1_INV_to_STL,5,2,0.05580743745254844,0.05880189365907408,-12.00386921623017,9,
35.1,35.1_NWC_to_STL,5,2,0.05505022609571819,0.06414769029466288,-2.7946613898925476,9,
35.1,35.1_CF_to_TC,5,2,0.02134348183355384,0.02647819126661085,-1.0995919899035531,9,
35.1,35.1_OFE_to_GS,5,2,0.007410465076895208,0.007662577810253232,0.4240737291447758,9,
35.1,35.1_OFE_to_NP,5,2,1.6056890432926996,1.894500640004615,-1.654288264253188,9,
35.1,35.1_PPO_to_GS_I,5,2,0.015292367934866873,0.015346169190940182,-29.3141356978565,9,
41.2,41.2_CF,5,2,1095.4114648437503,1259.2691404106379,-3.120097975916993,7,
41.2,41.2_EN,5,2,29.529541015625,31.88307380896347,-13.069624900817871,7,
41.2,41.2_GS,5,2,2580.602031250004,2634.479180341201,-0.14721464276696317,7,
41.2,41.2_GS_I,5,2,2618.7632812500015,2621.7582047499145,-0.10019660846187572,7,
41.2,41.2_LTC,5,2,813.9805371093748,923.7386859035823,-0.28802458331331837,7,
41.2,41.2_LTL,5,2,812.600810546875,1133.1066166764506,-1.0616071874929327,7,
41.2,41.2_NP,5,2,1458.5507421875,1564.3083497112561,-6.745344432090519,7,
41.2,41.2_PEN,5,2,12.025390625,16.192333074348028,-0.9825456142425537,7,
41.2,41.2_PNPM,5,2,2702.634374999994,2927.5995828913606,-0.2473782931646955,7,
41.2,41.2_STC,5,2,265.3603662109376,277.39096019359977,-0.7921039056171821,7,
41.2,41.2_STL,5,2,1618.8212109375,1795.1565337781508,-4.585957535604484,7,
41.2,41.2_TC,5,2,2188.410937499997,2972.842827548857,-1.4115900382511888,7,
41.2,41.2_EN_upadlosci,5,2,4.409053802490234,6.038478092809877,-144.8528707093792,7,
41.2,41.2_Średni CF na firmę,5,2,0.6722916797688261,0.8214236577859774,-2.034405664218112,7,
41.2,41.2_Marża CF (CF Margin),5,2,0.013457574893271158,0.014463103516877721,-6.819885705609124,7,
41.2,41.2_Udział działalności fin. w NP,5,2,0.03490909961309263,0.03975999438375048,-0.8878512913526979,7,
41.2,41.2_Relacja CF do NP,5,2,0.1259377400220778,0.12950092850182315,-18.744660528441507,7,
41.2,41.2_GS_dyn,5,2,0.2370964110456944,0.24012652946474508,-47.59181184860348,7,
41.2,41.2_GS_I_dyn,5,2,0.2917679457032357,0.29404954453075793,-74.71845705729599,7,
41.2,41.2_NP_dyn,5,2,0.7308269363477914,0.7318020952424836,-2958.5521789257514,7,
41.2,41.2_CF_dyn,5,2,0.6093202069742666,0.6110729849405852,-283.5056153968503,7,
41.2,41.2_EN_dyn,5,2,0.01825863577307946,0.020581885687796484,-0.3034242660540307,7,
41.2,41.2_DEBT_to_GS,5,2,0.05012001767130339,0.051172082414665594,-49.298009922159586,7,
41.2,41.2_LTL_to_GS,5,2,0.011590165266782745,0.013763806630310887,-2.22201496647356,7,
41.2,41.2_STL_to_GS,5,2,0.03643462993137617,0.03928524827750831,-7535.871152530015,7,
41.2,41.2_STC_to_GS_I,5,2,0.0036665745575029506,0.003774626966415183,-0.05980761427203207,7,
41.2,41.2_LTC_to_GS_I,5,2,0.008907540752802322,0.009643514493410677,-0.15320165607168668,7,
41.2,41.2_NWC_to_GS,5,2,0.043736979816939345,0.04460877774834664,-4.469230317134971,7,
41.2,41.2_C_to_GS,5,2,0.013010497940864826,0.015984259836160378,-19.717239065498802,7,
41.2,41.2_INV_to_GS_I,5,2,0.008010517924681854,0.008883486286863522,-2.4992977306371142,7,
41.2,41.2_REC_to_GS_I,5,2,0.01839233889273595,0.018791920061452333,-18.45936037621339,7,
41.2,41.2_REC_to_STL,5,2,0.03532689453118543,0.044219887397954856,-15.0429765184841,7,
41.2,41.2_INV_to_STL,5,2,0.04652324954451037,0.04719476590490599,-12.696849652357939,7,
41.2,41.2_NWC_to_STL,5,2,0.1819554929798094,0.18607560094893674,-9.27984483736496,7,
41.2,41.2_CF_to_TC,5,2,0.01666748040977163,0.017762772149096186,-7.829034322958702,7,
41.2,41.2_OFE_to_GS,5,2,0.001137364349174371,0.0011727221449605273,-15.837469737874542,7,
41.2,41.2_OFE_to_NP,5,2,0.023389278797555466,0.026144592894098127,-795.3903944713431,7,
41.2,41.2_PPO_to_GS_I,5,2,0.0010190272590753745,0.0012107786685660545,-2.428655819875056,7,
45.1,45.1_CF,5,2,2819.7158984374996,2851.0671743656776,-17.026170039723144,8,
45.1,45.1_EN,5,2,25.227630615234375,34.54698983755224,-189.95912170410156,8,
45.1,45.1_GS,5,2,73583.15546875,77759.11379172669,-55.11349434537885,8,
45.1,45.1_GS_I,5,2,72606.29421875,76795.86039122411,-52.74793127515836,8,
45.1,45.1_LTC,5,2,117.14750000000004,124.99183291003827,0.35942785030998414,8,
45.1,45.1_LTL,5,2,310.34305664062504,313.857811967434,-224.94612466462277,8,
45.1,45.1_NP,5,2,1405.915576171875,1406.363493679536,-1.4808983982352277,8,
45.1,45.1_PEN,5,2,17.923980712890625,22.97099797672872,-0.25560200214385986,8,
45.1,45.1_PNPM,5,2,72405.46546875,76571.5153989838,-53.14657796859464,8,
45.1,45.1_STC,5,2,3405.119423828125,3419.915216998041,-9.448037314620445,8,
45.1,45.1_STL,5,2,12986.104374999999,13449.780315785843,-59.544406476317086,8,
45.1,45.1_TC,5,2,72321.00640625,76690.3147355399,-44.28472861528154,8,
45.1,45.1_EN_upadlosci,5,2,8.912933111190796,10.007153835434618,-15.022900461768604,8,
45.1,45.1_Średni CF na firmę,5,2,4.914135211991529,5.004430300699037,-20.788188008308307,8,
